,Instrument,Company Common Name,ESG Coverage Flag,Region of Headquarters,TRBC Economic Sector Name
10682,NC.N,NACCO Industries Inc,True,Americas,Energy
10683,CLX.N,Clorox Co,True,Americas,Consumer Non-Cyclicals
10684,ONTO.N,Onto Innovation Inc,True,Americas,Technology
10685,NSSC.OQ,NAPCO Security Technologies Inc,True,Americas,Technology
10686,NA.TO,National Bank of Canada,True,Americas,Financials
10687,COKE.OQ,Coca-Cola Consolidated Inc,True,Americas,Consumer Non-Cyclicals
10688,KO.N,Coca-Cola Co,True,Americas,Consumer Non-Cyclicals
10689,NFG.N,National Fuel Gas Co,True,Americas,Utilities
10690,NHC.A,National Healthcare Corp,True,Americas,Healthcare
10691,CDE.N,Coeur Mining Inc,True,Americas,Basic Materials
10692,CGO.TO,Cogeco Inc,True,Americas,Technology
10693,CGNX.OQ,Cognex Corp,True,Americas,Industrials
10694,COHU.OQ,Cohu Inc,True,Americas,Technology
10695,CL.N,Colgate-Palmolive Co,True,Americas,Consumer Non-Cyclicals
10696,THC.N,Tenet Healthcare Corp,True,Americas,Healthcare
10697,NPK.N,National Presto Industries Inc,True,Americas,Industrials
10698,JAKK.OQ,JAKKS Pacific Inc,True,Americas,Consumer Cyclicals
10699,HLF.TO,High Liner Foods Inc,True,Americas,Consumer Non-Cyclicals
10700,CMCSA.OQ,Comcast Corp,True,Americas,Technology
10701,CMA.N,Comerica Inc,True,Americas,Financials
10702,CBSH.OQ,Commerce Bancshares Inc,True,Americas,Financials
10703,CMC.N,Commercial Metals Co,True,Americas,Basic Materials
10704,CBU.N,Community Financial System Inc,True,Americas,Financials
10705,NATR.OQ,Nature's Sunshine Products Inc,True,Americas,Consumer Non-Cyclicals
10706,NEOG.OQ,Neogen Corp,True,Americas,Healthcare
10707,DXC.N,DXC Technology Co,True,Americas,Technology
10708,BNE.TO,Bonterra Energy Corp,True,Americas,Energy
10709,DML.TO,Denison Mines Corp,True,Americas,Energy
10710,CRK.N,Comstock Resources Inc,True,Americas,Energy
10711,CNE.TO,Canacol Energy Ltd (Alberta),True,Americas,Energy
10712,CMTL.OQ,Comtech Telecommunications Corp,True,Americas,Technology
10713,CAG.N,Conagra Brands Inc,True,Americas,Consumer Non-Cyclicals
10714,CNMD.N,Conmed Corp,True,Americas,Healthcare
10715,NJR.N,New Jersey Resources Corp,True,Americas,Utilities
10716,ED.N,Consolidated Edison Inc,True,Americas,Utilities
10717,NDM.TO,Northern Dynasty Minerals Ltd,True,Americas,Basic Materials
10718,LGO.TO,Largo Inc,True,Americas,Energy
10719,SSRM.OQ,SSR Mining Inc,True,Americas,Basic Materials
10720,BIGGQ.PK,Big Lots Inc,True,Americas,Consumer Cyclicals
10721,CTO.N,CTO Realty Growth Inc,True,Americas,Real Estate
10722,INO.OQ,Inovio Pharmaceuticals Inc,True,Americas,Healthcare
10723,CMS_pb.N,Consumers Energy Co,True,Americas,Utilities
10724,COO.OQ,Cooper Companies Inc,True,Americas,Healthcare
10725,NYT.N,New York Times Co,True,Americas,Consumer Cyclicals
10726,TAP.N,Molson Coors Beverage Co,True,Americas,Consumer Non-Cyclicals
10727,NWL.OQ,Newell Brands Inc,True,Americas,Consumer Cyclicals
10728,CSWa.TO,Corby Spirit and Wine Ltd,True,Americas,Consumer Non-Cyclicals
10729,NEM.N,Newmont Corporation,True,Americas,Basic Materials
10730,NR.N,Newpark Resources Inc,True,Americas,Energy
10731,GLW.N,Corning Inc,True,Americas,Technology
10732,CXW.N,CoreCivic Inc,True,Americas,Industrials
10733,PRMB.N,Primo Brands Corp,True,Americas,Consumer Non-Cyclicals
10734,NKE.N,Nike Inc,True,Americas,Consumer Cyclicals
10735,CUZ.N,Cousins Properties Inc,True,Americas,Real Estate
10736,CBRL.OQ,Cracker Barrel Old Country Store Inc,True,Americas,Consumer Cyclicals
10737,CXT.N,Crane NXT Co,True,Americas,Industrials
10738,CRDb.N,Crawford & Co,True,Americas,Financials
10739,NDSN.OQ,Nordson Corp,True,Americas,Industrials
10740,JWN.N,Nordstrom Inc,True,Americas,Consumer Cyclicals
10741,NSC.N,Norfolk Southern Corp,True,Americas,Industrials
10742,VXRT.OQ,Vaxart Inc,True,Americas,Healthcare
10743,CCK.N,Crown Holdings Inc,True,Americas,Basic Materials
10744,EXE.TO,Extendicare Inc,True,Americas,Healthcare
10745,BLFS.OQ,BioLife Solutions Inc,True,Americas,Healthcare
10746,ES.N,Eversource Energy,True,Americas,Utilities
10747,CFR.N,Cullen/Frost Bankers Inc,True,Americas,Financials
10748,XEL.OQ,Xcel Energy Inc,True,Americas,Utilities
10749,CULP.N,Culp Inc,True,Americas,Consumer Cyclicals
10750,CMI.N,Cummins Inc,True,Americas,Consumer Cyclicals
10751,NTRS.OQ,Northern Trust Corp,True,Americas,Financials
10752,FTK.N,Flotek Industries Inc,True,Americas,Basic Materials
10753,CW.N,Curtiss-Wright Corp,True,Americas,Industrials
10754,NRIM.OQ,Northrim BanCorp Inc,True,Americas,Financials
10755,NOC.N,Northrop Grumman Corp,True,Americas,Industrials
10756,NWN.N,Northwest Natural Holding Co,True,Americas,Utilities
10757,WFC.N,Wells Fargo & Co,True,Americas,Financials
10758,GTBP.OQ,GT Biopharma Inc,True,Americas,Healthcare
10759,NGD.TO,New Gold Inc,True,Americas,Basic Materials
10760,WEN.OQ,Wendy's Co,True,Americas,Consumer Cyclicals
10761,DJCO.OQ,Daily Journal Corp,True,Americas,Technology
10762,GTII.CD,Green Thumb Industries Inc,True,Americas,Consumer Non-Cyclicals
10763,NG.A,NovaGold Resources Inc,True,Americas,Basic Materials
10764,DHR.N,Danaher Corp,True,Americas,Healthcare
10765,NUE.N,Nucor Corp,True,Americas,Basic Materials
10766,TGT.N,Target Corp,True,Americas,Consumer Cyclicals
10767,CREDITC1.LM,Banco de Credito del Peru,True,Americas,Financials
10768,DE.N,Deere & Co,True,Americas,Industrials
10769,DLX.N,Deluxe Corp,True,Americas,Industrials
10770,NEWT.OQ,NewtekOne Inc,True,Americas,Financials
10771,OXY.N,Occidental Petroleum Corp,True,Americas,Energy
10772,OII.N,Oceaneering International Inc,True,Americas,Energy
10773,MX.TO,Methanex Corp,True,Americas,Basic Materials
10774,ODP.OQ,ODP Corp,True,Americas,Consumer Cyclicals
10775,DXLG.OQ,Destination XL Group Inc,True,Americas,Consumer Cyclicals
10776,DTE.N,DTE Energy Co,True,Americas,Utilities
10777,DVN.N,Devon Energy Corp,True,Americas,Energy
10778,ATGE.N,Adtalem Global Education Inc,True,Americas,Academic & Educational Services
10779,ODC.N,Oil-Dri Corporation of America,True,Americas,Consumer Non-Cyclicals
10780,OGE.N,OGE Energy Corp,True,Americas,Utilities
10781,ONB.OQ,Old National Bancorp,True,Americas,Financials
10782,ORI.N,Old Republic International Corp,True,Americas,Financials
10783,OLN.N,Olin Corp,True,Americas,Basic Materials
10784,OMC.N,Omnicom Group Inc,True,Americas,Consumer Cyclicals
10785,OLP.N,One Liberty Properties Inc,True,Americas,Real Estate
10786,OKE.N,ONEOK Inc,True,Americas,Energy
10787,ONEX.TO,Onex Corp,True,Americas,Financials
10788,DGII.OQ,Digi International Inc,True,Americas,Technology
10789,AVNW.OQ,Aviat Networks Inc,True,Americas,Technology
10790,ORCL.N,Oracle Corp,True,Americas,Technology
10791,DLHC.OQ,DLH Holdings Corp,True,Americas,Technology
10792,DDS.N,Dillard's Inc,True,Americas,Consumer Cyclicals
10793,DIOD.OQ,Diodes Inc,True,Americas,Technology
10794,DIS.N,Walt Disney Co,True,Americas,Consumer Cyclicals
10795,OFG.N,OFG Bancorp,True,Americas,Financials
10796,D.N,Dominion Energy Inc,True,Americas,Utilities
10797,DCI.N,Donaldson Company Inc,True,Americas,Industrials
10798,OSK.N,Oshkosh Corp,True,Americas,Industrials
10799,OTTR.OQ,Otter Tail Corp,True,Americas,Utilities
10800,OMI.N,Owens & Minor Inc,True,Americas,Healthcare
10801,OXM.N,Oxford Industries Inc,True,Americas,Consumer Cyclicals
10802,DOV.N,Dover Corp,True,Americas,Industrials
10803,SEA.TO,Seabridge Gold Inc,True,Americas,Basic Materials
10804,LCII.N,LCI Industries,True,Americas,Consumer Cyclicals
10805,CTA_pa.N,EIDP Inc,True,Americas,Consumer Non-Cyclicals
10806,DCO.N,Ducommun Inc,True,Americas,Industrials
10807,DUK.N,Duke Energy Corp,True,Americas,Utilities
10808,FLS.N,Flowserve Corp,True,Americas,Industrials
10809,DY.N,Dycom Industries Inc,True,Americas,Industrials
10810,RVTY.N,Revvity Inc,True,Americas,Healthcare
10811,ELF.TO,E-L Financial Corp Ltd,True,Americas,Financials
10812,ESE.N,ESCO Technologies Inc,True,Americas,Industrials
10813,EGBN.OQ,Eagle Bancorp Inc,True,Americas,Financials
10814,EML.OQ,Eastern Company,True,Americas,Industrials
10815,EGP.N,Eastgroup Properties Inc,True,Americas,Real Estate
10816,PAMT.OQ,PAMT Corp,True,Americas,Industrials
10817,MTN.N,Vail Resorts Inc,True,Americas,Consumer Cyclicals
10818,SLB.N,Schlumberger NV,True,Americas,Energy
10819,PHM.N,Pultegroup Inc,True,Americas,Consumer Cyclicals
10820,PNC.N,PNC Financial Services Group Inc,True,Americas,Financials
10821,PPG.N,PPG Industries Inc,True,Americas,Basic Materials
10822,PCAR.OQ,Paccar Inc,True,Americas,Industrials
10823,CDZI.OQ,Cadiz Inc,True,Americas,Utilities
10824,COMEm.BA,Sociedad Comercial del Plata SA,True,Americas,Energy
10825,PCG.N,PG&E Corp,True,Americas,Utilities
10826,PCG_pa.A,Pacific Gas and Electric Co,True,Americas,Utilities
10827,PAR.N,PAR Technology Corp,True,Americas,Technology
10828,OVV.N,Ovintiv Inc,True,Americas,Energy
10829,PTC.OQ,PTC Inc,True,Americas,Technology
10830,POU.TO,Paramount Resources Ltd,True,Americas,Energy
10831,PKE.N,Park Aerospace Corp,True,Americas,Industrials
10832,PRK.A,Park National Corp,True,Americas,Financials
10833,PKOH.OQ,Park Ohio Holdings Corp,True,Americas,Industrials
10834,PH.N,Parker-Hannifin Corp,True,Americas,Industrials
10835,PKI.TO,Parkland Corp,True,Americas,Energy
10836,TA.TO,TransAlta Corp,True,Americas,Utilities
10837,PATK.OQ,Patrick Industries Inc,True,Americas,Consumer Cyclicals
10838,PAYX.OQ,Paychex Inc,True,Americas,Industrials
10839,PPL.N,PPL Corp,True,Americas,Utilities
10840,PEBK.OQ,Peoples Bancorp of North Carolina Inc,True,Americas,Financials
10841,PEP.OQ,PepsiCo Inc,True,Americas,Consumer Non-Cyclicals
10842,TPC.N,Tutor Perini Corp,True,Americas,Industrials
10843,PFE.N,Pfizer Inc,True,Americas,Healthcare
10844,EXC.OQ,Exelon Corp,True,Americas,Utilities
10845,WTRG.N,Essential Utilities Inc,True,Americas,Utilities
10846,TSCO.OQ,Tractor Supply Co,True,Americas,Consumer Cyclicals
10847,MO.N,Altria Group Inc,True,Americas,Consumer Non-Cyclicals
10848,COP.N,ConocoPhillips,True,Americas,Energy
10849,PVH.N,PVH Corp,True,Americas,Consumer Cyclicals
10850,PLAB.OQ,Photronics Inc,True,Americas,Technology
10851,CTBI.OQ,Community Trust Bancorp Inc,True,Americas,Financials
10852,PNW.N,Pinnacle West Capital Corp,True,Americas,Utilities
10853,AGYS.OQ,Agilysys Inc,True,Americas,Technology
10854,PBI.N,Pitney Bowes Inc,True,Americas,Technology
10855,BCO.N,Brinks Co,True,Americas,Industrials
10856,FCBC.OQ,First Community Bankshares Inc,True,Americas,Financials
10857,PLXS.OQ,Plexus Corp,True,Americas,Technology
10858,K.TO,Kinross Gold Corp,True,Americas,Basic Materials
10859,BRO.N,Brown & Brown Inc,True,Americas,Financials
10860,PII.N,Polaris Inc,True,Americas,Consumer Cyclicals
10861,PCH.OQ,Potlatchdeltic Corp,True,Americas,Real Estate
10862,POWL.OQ,Powell Industries Inc,True,Americas,Industrials
10863,POW.TO,Power Corporation of Canada,True,Americas,Financials
10864,PD.TO,Precision Drilling Corp,True,Americas,Energy
10865,TROW.OQ,T Rowe Price Group Inc,True,Americas,Financials
10866,CSNA3.SA,Companhia Siderurgica Nacional SA,True,Americas,Basic Materials
10867,PNRG.OQ,Primeenergy Resources Corp,True,Americas,Energy
10868,C.N,Citigroup Inc,True,Americas,Financials
10869,HKLD.SI,Hongkong Land Holdings Ltd,True,Americas,Real Estate
10870,FRBKQ.PK,Republic First Bancorp Inc,True,Americas,Financials
10871,PG.N,Procter & Gamble Co,True,Americas,Consumer Non-Cyclicals
10872,PRGS.OQ,Progress Software Corp,True,Americas,Technology
10873,PGR.N,Progressive Corp,True,Americas,Financials
10874,TXNM.N,TXNM Energy Inc,True,Americas,Utilities
10875,PEG.N,Public Service Enterprise Group Inc,True,Americas,Utilities
10876,PCYO.OQ,Pure Cycle Corp,True,Americas,Utilities
10877,AGX.N,Argan Inc,True,Americas,Industrials
10878,ATR.N,Aptargroup Inc,True,Americas,Basic Materials
10879,KWR.N,Quaker Chemical Corp,True,Americas,Basic Materials
10880,QBRb.TO,Quebecor Inc,True,Americas,Technology
10881,QDEL.OQ,QuidelOrtho Corp,True,Americas,Healthcare
10882,DORM.OQ,Dorman Products Inc,True,Americas,Consumer Cyclicals
10883,DX.N,Dynex Capital Inc,True,Americas,Real Estate
10884,RLI.N,RLI Corp,True,Americas,Financials
10885,RES.N,RPC Inc,True,Americas,Energy
10886,RPM.N,RPM International Inc,True,Americas,Basic Materials
10887,DRS.OQ,Leonardo DRS Inc,True,Americas,Industrials
10888,RJF.N,Raymond James Financial Inc,True,Americas,Financials
10889,ABUS.OQ,Arbutus Biopharma Corp,True,Americas,Healthcare
10890,RRX.N,Regal Rexnord Corp,True,Americas,Industrials
10891,REGN.OQ,Regeneron Pharmaceuticals Inc,True,Americas,Healthcare
10892,RGS.OQ,Regis Corp,True,Americas,Consumer Non-Cyclicals
10893,RETa.V,Reitmans Canada Ltd,True,Americas,Consumer Cyclicals
10894,KRMD.OQ,KORU Medical Systems Inc,True,Americas,Healthcare
10895,RGEN.OQ,Repligen Corp,True,Americas,Healthcare
10896,IMO.TO,Imperial Oil Ltd,True,Americas,Energy
10897,AN.N,AutoNation Inc,True,Americas,Consumer Cyclicals
10898,ASGN.N,ASGN Inc,True,Americas,Technology
10899,RELL.OQ,Richardson Electronics Ltd,True,Americas,Technology
10900,RDN.N,Radian Group Inc,True,Americas,Financials
10901,CS.TO,Capstone Copper Corp,True,Americas,Basic Materials
10902,RCIb.TO,Rogers Communications Inc,True,Americas,Technology
10903,ROG.N,Rogers Corp,True,Americas,Technology
10904,ROL.N,Rollins Inc,True,Americas,Industrials
10905,ROST.OQ,Ross Stores Inc,True,Americas,Consumer Cyclicals
10906,MNST.OQ,Monster Beverage Corp,True,Americas,Consumer Non-Cyclicals
10907,UVE.N,Universal Insurance Holdings Inc,True,Americas,Financials
10908,RY.TO,Royal Bank of Canada,True,Americas,Financials
10909,RGLD.OQ,Royal Gold Inc,True,Americas,Basic Materials
10910,R.N,Ryder System Inc,True,Americas,Industrials
10911,FIZZ.OQ,National Beverage Corp,True,Americas,Consumer Non-Cyclicals
10912,CMT.A,Core Molding Technologies Inc,True,Americas,Basic Materials
10913,SEIC.OQ,SEI Investments Co,True,Americas,Financials
10914,KMX.N,Carmax Inc,True,Americas,Consumer Cyclicals
10915,SJW.OQ,SJW Group,True,Americas,Utilities
10916,ATRL.TO,Atkinsrealis Group Inc,True,Americas,Industrials
10917,SPXC.N,SPX Technologies Inc,True,Americas,Industrials
10918,SFES.PK,Safeguard Scientifics Inc,True,Americas,Financials
10919,JOE.N,St Joe Co,True,Americas,Real Estate
10920,TRV.N,Travelers Companies Inc,True,Americas,Financials
10921,BIC.CN,Bancolombia SA,True,Americas,Financials
10922,ELOX.PK,Eloxx Pharmaceuticals Inc,True,Americas,Healthcare
10923,FSZ.TO,Fiera Capital Corp,True,Americas,Financials
10924,HOPE.OQ,Hope Bancorp Inc,True,Americas,Financials
10925,BNS.TO,Bank of Nova Scotia,True,Americas,Financials
10926,SCHL.OQ,Scholastic Corp,True,Americas,Consumer Cyclicals
10927,ELD.TO,Eldorado Gold Corp,True,Americas,Basic Materials
10928,TD.TO,Toronto-Dominion Bank,True,Americas,Financials
10929,SCHW.N,Charles Schwab Corp,True,Americas,Financials
10930,USLM.OQ,United States Lime & Minerals Inc,True,Americas,Basic Materials
10931,SSP.OQ,E W Scripps Co,True,Americas,Consumer Cyclicals
10932,SEB.A,Seaboard Corp,True,Americas,Consumer Non-Cyclicals
10933,SBCF.OQ,Seacoast Banking Corporation of Florida,True,Americas,Financials
10934,SRSCQ.PK,Sears Canada Inc,True,Americas,Consumer Cyclicals
10935,SNFCA.OQ,Security National Financial Corp,True,Americas,Financials
10936,REFR.OQ,Research Frontiers Inc,True,Americas,Consumer Cyclicals
10937,SIGI.OQ,Selective Insurance Group Inc,True,Americas,Financials
10938,NHI.N,National Health Investors Inc,True,Americas,Real Estate
10939,SMTC.OQ,Semtech Corp,True,Americas,Technology
10940,SCI.N,Service Corporation International,True,Americas,Consumer Non-Cyclicals
10941,MATR.TO,Mattr Corp,True,Americas,Consumer Cyclicals
10942,SHW.N,Sherwin-Williams Co,True,Americas,Basic Materials
10943,ODFL.OQ,Old Dominion Freight Line Inc,True,Americas,Industrials
10944,SFNC.OQ,Simmons First National Corp,True,Americas,Financials
10945,AEIS.OQ,Advanced Energy Industries Inc,True,Americas,Industrials
10946,HLIT.OQ,Harmonic Inc,True,Americas,Technology
10947,SKE.TO,Skeena Resources Ltd,True,Americas,Basic Materials
10948,SKY.N,Champion Homes Inc,True,Americas,Consumer Cyclicals
10949,SKYW.OQ,SkyWest Inc,True,Americas,Industrials
10950,AOS.N,A O Smith Corp,True,Americas,Industrials
10951,SNA.N,Snap-On Inc,True,Americas,Industrials
10952,EIX.N,Edison International,True,Americas,Utilities
10953,SON.N,Sonoco Products Co,True,Americas,Basic Materials
10954,ANDE.OQ,Andersons Inc,True,Americas,Consumer Non-Cyclicals
10955,SOCGP.PK,Southern California Gas Co,True,Americas,Utilities
10956,AWR.N,American States Water Co,True,Americas,Utilities
10957,SO.N,Southern Co,True,Americas,Utilities
10958,TFC.N,Truist Financial Corp,True,Americas,Financials
10959,LUV.N,Southwest Airlines Co,True,Americas,Industrials
10960,SWX.N,Southwest Gas Holdings Inc,True,Americas,Utilities
10961,T.N,AT&T Inc,True,Americas,Technology
10962,WPM.TO,Wheaton Precious Metals Corp,True,Americas,Basic Materials
10963,SHYF.OQ,Shyft Group Inc,True,Americas,Consumer Cyclicals
10964,ROCK.OQ,Gibraltar Industries Inc,True,Americas,Consumer Cyclicals
10965,STAA.OQ,STAAR Surgical Co,True,Americas,Healthcare
10966,TEX.N,Terex Corp,True,Americas,Industrials
10967,SOY.TO,Sunopta Inc,True,Americas,Consumer Non-Cyclicals
10968,SMP.N,Standard Motor Products Inc,True,Americas,Consumer Cyclicals
10969,SXI.N,Standex International Corp,True,Americas,Industrials
10970,SWK.N,Stanley Black & Decker Inc,True,Americas,Industrials
10971,WSFS.OQ,WSFS Financial Corp,True,Americas,Financials
10972,PEOLES.MX,Industrias Penoles SAB de CV,True,Americas,Basic Materials
10973,STT.N,State Street Corp,True,Americas,Financials
10974,SCL.N,Stepan Co,True,Americas,Basic Materials
10975,STC.N,Stewart Information Services Corp,True,Americas,Financials
10976,SF.N,Stifel Financial Corp,True,Americas,Financials
10977,PSA.N,Public Storage,True,Americas,Real Estate
10978,TYL.N,Tyler Technologies Inc,True,Americas,Technology
10979,UHS.N,Universal Health Services Inc,True,Americas,Healthcare
10980,SYK.N,Stryker Corp,True,Americas,Healthcare
10981,SLM.OQ,SLM Corp,True,Americas,Financials
10982,RGR.N,Sturm Ruger & Company Inc,True,Americas,Consumer Cyclicals
10983,SU.TO,Suncor Energy Inc,True,Americas,Energy
10984,SUP.N,Superior Industries International Inc,True,Americas,Consumer Cyclicals
10985,SGC.OQ,Superior Group of Companies Inc,True,Americas,Consumer Cyclicals
10986,FL.N,Foot Locker Inc,True,Americas,Consumer Cyclicals
10987,GEN.OQ,Gen Digital Inc,True,Americas,Technology
10988,ACNT.OQ,Ascent Industries Co,True,Americas,Basic Materials
10989,SNV.N,Synovus Financial Corp,True,Americas,Financials
10990,SYY.N,Sysco Corp,True,Americas,Consumer Non-Cyclicals
10991,CENX.OQ,Century Aluminum Co,True,Americas,Basic Materials
10992,PLX.A,Protalix Biotherapeutics Inc,True,Americas,Healthcare
10993,COR.N,Cencora Inc,True,Americas,Healthcare
10994,CLDX.OQ,Celldex Therapeutics Inc,True,Americas,Healthcare
10995,TJX.N,TJX Companies Inc,True,Americas,Consumer Cyclicals
10996,ENGH.TO,Enghouse Systems Ltd,True,Americas,Technology
10997,TKO.TO,Taseko Mines Ltd,True,Americas,Basic Materials
10998,TAYD.OQ,Taylor Devices Inc,True,Americas,Industrials
10999,TISI.N,Team Inc,True,Americas,Industrials
11000,TECH.OQ,Bio-Techne Corp,True,Americas,Healthcare
11001,CDMO.OQ,Avid Bioservices Inc,True,Americas,Healthcare
11002,TECK.N,Teck Resources Ltd,True,Americas,Basic Materials
11003,TRC.N,Tejon Ranch Co,True,Americas,Real Estate
11004,BJRI.OQ,BJ's Restaurants Inc,True,Americas,Consumer Cyclicals
11005,TFX.N,Teleflex Inc,True,Americas,Healthcare
11006,TDS.N,Telephone and Data Systems Inc,True,Americas,Technology
11007,TNC.N,Tennant Co,True,Americas,Industrials
11008,TER.OQ,Teradyne Inc,True,Americas,Technology
11009,TTI.N,Tetra Technologies Inc,True,Americas,Energy
11010,PLUZENC1.LM,Pluz Energia Peru SAA,True,Americas,Utilities
11011,TXN.OQ,Texas Instruments Inc,True,Americas,Technology
11012,TPL.N,Texas Pacific Land Corp,True,Americas,Energy
11013,TXT.N,Textron Inc,True,Americas,Industrials
11014,TMO.N,Thermo Fisher Scientific Inc,True,Americas,Healthcare
11015,TRI.TO,Thomson Reuters Corp,True,Americas,Industrials
11016,THO.N,Thor Industries Inc,True,Americas,Consumer Cyclicals
11017,DDD.N,3D Systems Corp,True,Americas,Technology
11018,TDW.N,Tidewater Inc,True,Americas,Energy
